CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10918,228.909884,1,2617.85,2426.43,191.42,0,1,0.916667,0.416667,0,0,35,1800,1774.318305,143.208454,0.7,12
C10919,1486.051056,1,716.98,217.06,499.92,273.531783,1,0.25,1,0.083333,1,17,1600,1477.151065,1306.468855,0,12
C10920,337.317432,1,4193.91,3076.01,1117.9,0,1,1,0.583333,0,0,27,3000,3690.904874,210.035264,1,12
C10921,2643.39225,1,965.84,737.79,228.05,0,1,0.75,0.666667,0,0,33,4300,771.299727,627.391113,0,12
C10922,4007.029155,1,7597.09,6761.29,835.8,0,1,1,0.333333,0,0,22,6500,0,,0,12
C10923,128.375213,0.727273,0,0,0,1897.551775,0,0,0,0.083333,2,0,9500,0,,0,12
C10924,2903.779416,1,360.3,112.61,247.69,3501.657389,0.416667,0.083333,0.333333,0.5,10,7,11500,3014.036186,662.40729,0,12
C10925,233.694622,1,1772.55,1352.55,420,0,1,1,0.75,0,0,29,1200,764.816144,227.726516,0.083333,12
C10926,150.52492,1,1850.31,1815.31,35,0,1,1,0.083333,0,0,41,14000,1856.821119,192.520664,0.636364,12
C10927,3066.86081,1,84.65,0,84.65,0,0.75,0,0.75,0,0,9,8000,922.962087,711.596731,0,12
C10928,11.35774,0.555556,223.5,175.5,48,0,0.333333,0.222222,0.111111,0,0,4,17500,192.80601,95.228179,0,9
C10929,6366.085376,0.818182,407.86,307.8,100.06,14827.30716,0.083333,0.083333,0.083333,0.166667,2,5,12500,5722.548016,1746.966239,0,12
C10930,53.339006,1,315.48,0,315.48,0,1,0,1,0,0,12,1000,193.699669,162.729509,0,12
C10931,1917.203534,1,0,0,0,84.438672,0,0,0,0.083333,1,0,2000,468.617347,899.048237,0,12
C10932,361.588846,1,312.69,312.69,0,370.511697,0.25,0.25,0,0.166667,2,5,7500,867.628724,167.467416,0,12
C10933,5878.663267,1,1230.08,1000,230.08,4665.557504,1,0.083333,1,0.666667,24,13,6500,2535.48125,2434.435407,0,12
C10934,7143.680599,1,0,0,0,2999.900367,0,0,0,0.25,3,0,13000,8733.20327,1927.887547,0,12
C10935,559.944819,0.818182,0,0,0,1379.58783,0,0,0,0.166667,3,0,3000,1964.825042,242.677632,0.142857,12
C10936,79.625341,1,701.44,701.44,0,0,1,1,0,0,0,13,6000,0,,0,12
C10937,1701.20332,1,302,0,302,796.570678,0.5,0,0.416667,0.083333,1,6,2000,784.873315,567.761469,0,12
C10939,993.662006,1,348.88,348.88,0,0,0.333333,0.333333,0,0,0,4,1200,335.62347,255.439979,0,12
C10940,939.152528,1,3393.25,3364.59,77.66,0,0.25,0.25,0.083333,0,0,5,9000,2768.821579,267.093439,0,12
C10941,7427.807223,1,205.89,110,95.89,3697.222827,0.416667,0.083333,0.416667,0.666667,11,12,9500,2404.231683,2364.114477,0,12
C10942,2746.923673,1,0,0,0,4289.506847,0,0,0,0.333333,11,0,6500,2017.190799,622.503528,0,12
C10943,24.820164,0.727273,209,0,209,0,0.5,0,0.333333,0,0,6,1500,278.257109,153.048247,0.75,12
C10944,31.702357,0.181818,1051.52,732.2,319.32,0,1,0.083333,1,0,0,16,4600,5384.409792,13.545097,0,12
C10945,1023.323593,1,253.37,196.37,57,0,0.916667,0.5,0.5,0,0,16,1200,463.956486,250.187987,0,12
C10946,2.957267,0.272727,202.72,0,202.72,0,0.833333,0,0.833333,0,0,10,4500,31.596193,53.011601,0,12
C10947,1068.434064,1,27,0,27,0,0.083333,0,0.083333,0,0,1,1200,219.692369,310.32899,0,12
C10949,6725.109914,1,6335.65,912.12,5423.53,0,1,0.583333,1,0,0,108,11000,3203.884297,2658.77669,0,12
C10950,515.135703,1,2457.48,1272.5,1184.98,0,1,0.583333,1,0,0,69,7000,2858.180367,177.692271,0.25,12
C10951,0.867528,0.272727,26.62,0,26.62,0,0.333333,0,0.333333,0,0,4,4500,18.336805,8.745383,0.090909,12
C10952,542.051302,1,4896.9,721.46,4175.44,960.975083,1,0.416667,0.916667,0.083333,2,64,2500,5338.901791,173.182819,1,12
C10953,39.798993,0.454545,20.09,20.09,0,0,0.333333,0.333333,0,0,0,5,3200,0,,0,12
C10954,1894.11023,1,678,678,0,0,1,1,0,0,0,12,2000,992.569418,1111.413896,0,12
C10955,5980.58247,1,0,0,0,12008.08079,0,0,0,0.416667,30,0,11000,9736.897362,1596.893256,0.083333,12
C10956,176.721561,1,1707.26,403.54,1303.72,0,0.916667,0.083333,0.833333,0,0,18,3300,0,,0,12
C10957,4223.832142,1,0,0,0,3305.855177,0,0,0,0.5,18,0,4500,0,,0,12
C10958,55.741802,0.818182,963.35,300,663.35,0,0.75,0.083333,0.583333,0,0,11,14000,1062.303105,142.613239,0.7,12
C10959,179.290727,1,2540.9,1234.77,1306.13,0,0.916667,0.833333,0.916667,0,0,30,5000,2478.954766,168.750901,1,12
C10960,634.825209,1,1478.36,1343.45,134.91,0,0.5,0.416667,0.166667,0,0,12,1200,1371.998686,336.282655,0,12
C10961,6002.618198,1,0,0,0,1163.462217,0,0,0,0.5,10,0,6500,1498.948148,1837.998855,0,12
C10962,1104.960744,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1200,293.890715,448.973668,0,12
C10963,851.278168,0.727273,0,0,0,2037.036785,0,0,0,0.166667,3,0,3000,4998.620598,282.771821,0.111111,12
C10965,914.222213,1,563.39,400.14,163.25,136.50351,0.916667,0.5,0.916667,0.333333,5,40,900,0,,0,12
C10966,3122.171879,1,974.3,712.3,262,189.408446,0.75,0.583333,0.416667,0.416667,5,21,3000,1520.760286,2019.977973,0,12
C10967,645.528692,1,0,0,0,6479.639793,0,0,0,0.083333,1,0,10000,0,,0,12
C10968,1803.898764,1,562.01,63.6,498.41,0,1,0.083333,1,0,0,19,1800,2010.58964,2411.664639,0,12
C10969,330.273411,1,53.8,53.8,0,0,0.25,0.25,0,0,0,6,2500,429.112894,171.6492,0,12
C10970,1168.040482,0.909091,1113.1,801.19,311.91,0,0.833333,0.416667,0.75,0,0,26,6500,4239.684074,563.283083,0,12
C10971,4593.577983,1,0,0,0,393.742621,0,0,0,0.1,1,0,5250,1064.91324,1558.017969,0,10
C10972,391.179957,0.909091,7363.38,6965.06,398.32,0,0.833333,0.666667,0.416667,0,0,42,4500,11891.44907,889.95708,1,12
C10973,12358.32132,1,421.15,0,421.15,5690.168909,0.583333,0,0.583333,0.583333,11,7,17000,4131.495556,2959.446172,0,12
C10974,95.645669,0.272727,566.43,463.8,102.63,0,0.166667,0.166667,0.083333,0,0,3,9000,73.895095,199.884984,0,12
C10975,2072.457624,1,17409.21,11263.17,6146.04,0,1,1,1,0,0,175,19500,19517.1616,517.324081,0.333333,12
C10976,3215.307061,1,0,0,0,629.109981,0,0,0,0.583333,11,0,3500,1333.839527,1644.952704,0,12
C10977,2437.750644,0.9,1177.64,1177.64,0,2961.278225,0.5,0.5,0,0.4,7,29,3000,1325.182603,1000.843859,0,10
C10978,460.432607,1,1009.44,858.48,150.96,0,0.916667,0.583333,0.75,0,0,25,4000,1292.401995,221.145007,0,12
C10979,1895.695148,1,200,200,0,493.281286,0.083333,0.083333,0,0.25,7,3,2000,861.663355,3302.012395,0,12
C10980,51.161976,0.25,736.72,736.72,0,0,0.5,0.5,0,0,0,5,4500,1665.89154,54.443091,1,8
C10981,40.332553,0.545455,158.37,0,158.37,0,0.083333,0,0.083333,0,0,1,3000,2280.290156,72.792874,0,12
C10982,1.355556,0.727273,0.01,0.01,0,0,0.083333,0.083333,0,0,0,1,6500,0,,0,12
C10983,1462.280124,1,516,0,516,0,1,0,1,0,0,12,1500,752.367432,1009.381645,0,12
C10984,337.629461,1,251.44,251.44,0,0,1,1,0,0,0,12,6000,0,,0,12
C17622,1441.993476,0.909091,0,0,0,2464.684708,0,0,0,0.333333,5,0,3000,3206.577257,481.175275,0,12
C17623,1070.631288,1,651.91,651.91,0,40.07681,0.416667,0.416667,0,0.083333,1,43,1200,258.767714,3520.912186,0,12
C17624,594.268871,0.909091,1036.76,966.8,69.96,0,0.583333,0.416667,0.25,0,0,17,2500,198.237134,260.480387,0,12
C17625,25.715061,0.363636,449.32,449.32,0,0,0.166667,0.166667,0,0,0,4,5000,1086.379588,131.749774,1,12
C17626,1439.410201,1,184.7,184.7,0,0,0.166667,0.166667,0,0,0,2,1500,299.988581,4792.61355,0,12
C17628,543.815182,1,0,0,0,45.475577,0,0,0,0.083333,1,0,3000,593.946163,261.125552,0,12
C17629,36.979201,0.181818,0,0,0,4262.120108,0,0,0,0.166667,2,0,2500,22099.47812,173.24367,0,12
C17630,9220.534572,1,1420.31,777.66,642.65,9816.782544,1,0.25,1,0.833333,29,77,12500,4257.372749,4696.075967,0,12
C17631,6631.790101,1,74.17,74.17,0,4618.934859,0.090909,0.090909,0,0.454545,10,1,9000,1652.029653,1516.892745,0,11
C17632,39.251217,1,1066.62,339.1,727.52,204.615371,0.833333,0.833333,0.916667,0.083333,1,49,3500,1340.881787,102.273663,0.5,12
C17633,2.02217,0.181818,0,0,0,438.924394,0,0,0,0.090909,1,0,1200,1767.395484,87.32882,0,11
C17634,38.068219,0.727273,799.92,0,799.92,0,1,0,1,0,0,12,2500,553.927866,85.990408,0.333333,12
C17635,578.795795,0.545455,994.12,105,889.12,2578.563752,0.833333,0.166667,0.833333,0.75,31,12,2500,2369.347633,114.089533,0,12
C17636,1325.679991,1,1084.87,687.57,397.3,3330.913556,0.833333,0.333333,0.833333,0.416667,9,16,3000,4135.414563,405.944341,0.090909,12
C17637,743.52828,1,158.95,158.95,0,0,0.375,0.375,0,0,0,3,800,250.349363,185.179066,0,8
C17638,0,0,180.66,54,126.66,0,0.583333,0.083333,0.5,0,0,7,2700,221.27715,,0,12
C17639,41.789262,1,821.51,501.95,319.56,109.91813,0.833333,0.083333,0.833333,0.083333,1,11,4000,969.030384,132.158949,0.3,12
C17640,987.110602,1,0,0,0,1139.392895,0,0,0,0.142857,2,0,1200,139.607827,232.004681,0,7
C17641,11.981427,0.727273,187.55,0,187.55,0,0.75,0,0.75,0,0,9,1000,261.920143,160.970746,0.625,12
C17642,11.316443,0.181818,112.23,112.23,0,0,0.083333,0.083333,0,0,0,1,3000,636.15056,88.670668,0,12
C17643,0,0,300,0,300,0,0.083333,0,0.083333,0,0,1,4000,5228.819138,81.403177,0,12
C17644,523.127544,1,786.94,582.74,204.2,1088.139436,0.25,0.083333,0.083333,0.25,4,3,1000,1603.447936,223.726642,0.083333,12
C17645,650.485202,1,555.2,339,216.2,589.349657,0.583333,0.083333,0.416667,0.083333,1,8,1000,351.575597,610.833365,0,12
C17646,2320.107011,0.888889,2118.42,2118.42,0,3285.570621,0.222222,0.222222,0,0.555556,14,14,5000,922.698832,1312.069434,0,9
C17647,106.45347,0.818182,2014.84,874.84,1140,0,0.583333,0.416667,0.166667,0,0,24,3000,2139.733072,138.434369,1,12
C17648,281.112517,0.727273,0,0,0,295.616931,0,0,0,0.166667,3,0,1000,631.473289,219.966022,0,12
C17649,324.055174,1,2075.13,1100,975.13,0,1,0.083333,1,0,0,48,1500,1653.941553,305.331243,0.25,12
C17650,617.999607,1,387.7,250,137.7,684.8408,0.833333,0.166667,0.75,0.083333,1,13,1200,1723.350971,332.043275,0.166667,12
C17651,2076.211673,1,1057,0,1057,0,0.416667,0,0.333333,0,0,8,2500,696.769705,711.321984,0,12
C17652,63.078242,1,114,0,114,0,0.25,0,0.25,0,0,3,3000,184.582486,136.782541,0,12
C17653,0.14446,0.1,0,0,0,97.038129,0,0,0,0.2,2,0,7000,186.434257,18.249813,0,10
C17654,1012.841277,0.818182,0,0,0,790.832609,0,0,0,0.333333,11,0,1500,2531.648689,447.811073,0,12
C17655,6.526735,0.181818,53.09,53.09,0,0,0.083333,0.083333,0,0,0,1,1000,309.515966,86.885269,0,12
C17656,83.258534,1,41.4,11.9,29.5,0,0.25,0.083333,0.166667,0,0,3,2700,157.225241,163.317598,0,12
C17657,852.530387,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1200,387.594772,231.564246,0,12
C17658,304.249156,0.909091,3127.98,0,3127.98,0,0.833333,0,0.833333,0,0,10,6000,3489.90364,3240.48429,0.714286,12
C17659,16.004225,0.636364,159.44,0,159.44,0,0.583333,0,0.583333,0,0,11,2700,276.112744,141.915829,0.285714,12
C17660,1087.784698,1,0,0,0,1562.703953,0,0,0,0.166667,2,0,1500,3093.888643,298.011965,0.166667,12
C17661,3255.151368,1,1771.6,251,1520.6,1279.568823,0.916667,0.166667,0.75,0.25,6,15,9000,4619.793197,853.911515,0,12
C17662,69.336196,0.545455,211.87,211.87,0,0,0.083333,0.083333,0,0,0,1,1400,435.005491,133.988377,0,12
C17663,1433.404387,1,0,0,0,1190.745349,0,0,0,0.25,4,0,2000,993.072444,388.124821,0,12
C17664,3278.506664,0.625,472.51,216.49,256.02,6548.948805,0.5,0.125,0.375,0.25,8,9,7000,1304.846205,1296.586971,0,8
C17665,68.624743,1,423.23,243.23,180,0,1,0.111111,0.888889,0,0,10,1000,458.251229,107.879849,0.5,9
C17666,1562.60448,1,880.22,816.88,63.34,0,0.416667,0.083333,0.333333,0,0,8,2500,459.441845,4257.948127,0,12
C17667,412.592491,0.545455,0,0,0,1852.218171,0,0,0,0.25,3,0,2500,3935.004997,394.904628,0,12
C17668,428.598828,1,208,208,0,164.032453,0.25,0.25,0,0.333333,6,4,1200,975.191714,193.993752,0,12
C17669,2071.951442,1,2090.21,0,2090.21,0,1,0,1,0,0,80,2500,1326.995454,556.63142,0,12
C17670,973.560975,1,0,0,0,2061.53302,0,0,0,0.818182,21,0,1700,1789.46975,533.405391,0.090909,11
C17671,624.633263,0.818182,0,0,0,950.85274,0,0,0,0.25,8,0,1000,330.064555,289.686899,0,12
C17672,965.88461,1,1,1,0,561.024098,0.083333,0.083333,0,0.166667,2,1,1200,751.960548,261.891219,0,12
C17673,82.568778,1,471.64,0,471.64,0,0.916667,0,0.916667,0,0,23,1200,554.168419,214.877676,0.333333,12
C17674,383.370294,1,326.74,326.74,0,0,0.25,0.25,0,0,0,3,600,525.776492,199.590057,0,12
C17675,793.855972,1,1478.93,1478.93,0,0,0.333333,0.333333,0,0,0,10,1200,723.959807,474.254444,0,12
C17676,51.199057,1,1319.04,1319.04,0,0,1,1,0,0,0,18,3500,1324.448655,126.403394,0.875,12
C17677,1488.628126,1,0,0,0,2909.050462,0,0,0,0.363636,24,0,3000,1968.413322,439.164743,0.090909,11
C17678,92.596405,1,720.11,720.11,0,0,0.583333,0.583333,0,0,0,16,1700,535.430352,193.498368,0.222222,12
C17679,382.63138,1,0,0,0,748.78028,0,0,0,0.090909,1,0,1200,566.605747,196.904622,0,11
C17680,402.814647,1,960.09,91.8,868.29,373.408367,1,0.083333,1,0.083333,5,59,500,1127.28667,366.395498,0.083333,12
C17681,1271.172501,0.909091,0,0,0,1865.939841,0,0,0,0.090909,1,0,4000,2099.387435,366.383649,0,11
C17682,124.743322,0.636364,1007.45,0,1007.45,0,0.583333,0,0.583333,0,0,14,2500,1616.540779,146.493501,1,12
C17683,1060.039731,1,340,49,291,0,0.5,0.083333,0.416667,0,0,7,2500,261.761454,243.685673,0,12
C17684,90.084324,1,1098.82,1098.82,0,181.725242,0.583333,0.583333,0,0.083333,1,13,3000,1307.140981,141.008201,0.428571,12
C17685,85.851188,0.636364,0,0,0,499.092982,0,0,0,0.083333,1,0,600,1528.015928,146.913099,0.285714,12
C17686,2115.602918,1,320,0,320,2033.14898,0.833333,0,0.75,0.5,17,10,3000,1260.004919,754.052041,0,12
C17687,193.213122,1,2281.57,905.6,1375.97,0,1,0.916667,0.916667,0,0,45,3000,1782.059904,183.782329,0.909091,12
C17688,82.98006,1,906.78,0,906.78,0,1,0,1,0,0,25,3000,780.205026,152.745483,0.818182,12
C17689,991.773081,1,2020,2020,0,600.188405,0.25,0.25,0,0.333333,4,4,3400,1817.827772,322.297689,0,12
C17690,5482.204366,1,0,0,0,4948.907169,0,0,0,0.5,15,0,9000,1343.176056,1666.085318,0,12
C17691,1016.496072,1,64.82,64.82,0,994.182547,0.142857,0.142857,0,0.285714,8,1,1200,74.543258,289.569906,0,7
C17692,205.127197,0.571429,1222.98,1222.98,0,0,0.428571,0.428571,0,0,0,5,3000,1144.83486,121.334941,0,7
C17693,1450.599152,1,2763.84,1434.43,1329.41,0,1,0.714286,0.857143,0,0,98,2000,343.918862,1339.665316,0,7
C17694,1405.988009,1,1839,256,1583,1684.658063,1,0.166667,1,0.25,4,27,1800,3603.302652,1249.17396,0,12
C17695,424.968492,1,272.28,0,272.28,0,1,0,1,0,0,24,1700,64.658608,745.781019,0,12
C17696,74.4309,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,2500,0,,0,12
C17697,24.818476,0.909091,390.05,44.9,345.15,0,0.833333,0.083333,0.75,0,0,11,1000,423.338628,117.838976,0.272727,12
C17698,1109.876538,1,0,0,0,645.643747,0,0,0,0.25,7,0,1200,476.97564,305.129524,0,12
C17699,679.421923,1,298.49,298.49,0,152.65779,0.083333,0.083333,0,0.083333,1,4,1000,456.143495,216.036561,0,12
C17700,270.135147,0.909091,958.93,752.9,206.03,0,0.75,0.166667,0.666667,0,0,26,1900,2063.470552,216.497693,0,12
C17701,256.02662,0.909091,2098.56,1798.3,300.26,0,0.909091,0.909091,0.272727,0,0,22,3000,1909.534262,155.695781,0.25,11
C17702,794.661653,1,329.96,329.96,0,0,0.083333,0.083333,0,0,0,1,2000,703.606,166.000398,0,12
C17703,1644.123638,1,0,0,0,830.132133,0,0,0,0.166667,3,0,2500,333.114672,352.392567,0,12
C17704,28.80071,0.727273,173.02,0,173.02,0,0.5,0,0.5,0,0,6,1000,229.503322,133.44239,0.272727,12
C17705,976.390024,1,785.4,785.4,0,347.15722,0.333333,0.333333,0,0.25,3,6,3500,820.342892,251.963424,0,12
C17706,1005.660131,1,710.03,710.03,0,5001.078448,0.416667,0.416667,0,0.916667,40,8,1500,5679.950642,234.569274,0.25,12
C17707,700.723718,1,425.18,0,425.18,0,1,0,1,0,0,29,3000,148.581846,214.200975,0,12
C17708,8.27913,0.454545,670,0,670,0,1,0,1,0,0,16,2500,703.772949,43.259694,0.090909,12
C17709,1373.700066,1,267.75,0,267.75,38.898599,0.75,0,0.666667,0.166667,2,9,1500,446.146419,692.725571,0,12
C17710,215.475718,1,670.65,300,370.65,0,1,0.083333,0.916667,0,0,18,3000,366.634123,185.037922,0.3,12
C17711,108.857699,1,3224.34,3224.34,0,0,1,1,0,0,0,39,1500,2752.565833,123.696831,1,12
C17712,7.215615,0.272727,54.45,54.45,0,0,0.083333,0.083333,0,0,0,1,2000,160.130111,205.168209,0,12
C17713,1736.930299,1,616,0,616,0,0.916667,0,0.916667,0,0,11,1900,803.881382,644.158808,0,12
C17714,242.53001,1,3520,0,3520,0,0.916667,0,0.916667,0,0,11,650,3814.912997,3236.66486,0.333333,12
C17715,1372.083399,1,800,0,800,0,0.833333,0,0.833333,0,0,10,1200,1190.700111,2461.558168,0,12
C17716,6388.820712,1,5154.75,1622.06,3532.69,0,1,0.5,1,0,0,115,9500,6436.518476,1823.789613,0,12
C17717,254.94701,1,2870.83,2655.15,215.68,0,1,0.818182,0.727273,0,0,54,7500,2461.126057,194.290114,0.9,11
C17718,15.813502,0.636364,120.88,0,120.88,0,0.416667,0,0.416667,0,0,5,5000,258.872386,128.94568,0.5,12
C17719,77.383767,0.636364,2321.87,1212.87,1109,0,0.583333,0.166667,0.583333,0,0,22,1900,2071.265301,88.997719,0.363636,12
C17720,849.030358,1,345,0,345,101.511988,0.75,0,0.666667,0.083333,1,24,1200,1465.044906,268.949636,0.083333,12
C17721,525.17417,1,91.23,48.9,42.33,0,0.333333,0.083333,0.25,0,0,4,4000,154.939835,233.341617,0,12
C17722,510.953138,1,172.41,172.41,0,0,0.083333,0.083333,0,0,0,4,1200,959.003305,242.770679,0,12
C17723,486.17036,0.545455,0,0,0,1494.441569,0,0,0,0.083333,1,0,1500,2945.61949,120.041669,0.181818,12
C17724,2291.684027,1,4983.93,4065.93,918,0,0.916667,0.75,0.583333,0,0,33,6500,1149.746347,624.917306,0,12
C17726,145.722404,1,529.7,240.2,289.5,38.259988,1,0.333333,1,0.083333,1,26,800,363.368053,188.105787,0,12
C17727,286.814503,1,2016.14,1602.14,414,0,0.666667,0.416667,0.333333,0,0,14,1200,1525.089652,191.602655,0,12
C17728,22.455964,0.272727,185.25,0,185.25,0,0.25,0,0.166667,0,0,3,1000,371.216038,163.465952,1,12
C17729,1108.987965,1,0,0,0,75.070968,0,0,0,0.083333,1,0,1500,1690.172114,283.054152,0.083333,12
C17730,109.473217,1,1251.26,635.79,615.47,0,0.833333,0.25,0.666667,0,0,19,2700,958.931815,187.560093,0.25,12
C17731,233.092662,1,2613.65,945.45,1668.2,0,1,0.333333,1,0,0,39,6000,2255.232796,427.743632,0.666667,12
C17732,2112.63873,1,0,0,0,584.940187,0,0,0,0.25,5,0,3500,540.088813,746.131674,0,12
C17733,1.097736,0.272727,343.82,0,343.82,169.355104,0.833333,0,0.833333,0.083333,1,10,4000,169.895641,9.801394,0,12
C17734,874.905296,1,484.04,0,484.04,0,1,0,1,0,0,12,1000,873.429792,194.064343,0,12
C17735,844.022439,1,0,0,0,1125.228876,0,0,0,0.166667,3,0,2500,535.604592,237.229776,0,12
C17736,87.034432,0.636364,697.57,0,697.57,0,0.5,0,0.416667,0,0,15,3200,811.903413,112.569353,0.454545,12
C17737,377.56851,1,542.51,542.51,0,0,0.5,0.5,0,0,0,9,1000,567.687367,175.936604,0,12
C17738,2929.582949,1,0,0,0,1319.276782,0,0,0,0.4,11,0,3000,1153.353618,3422.988223,0,10
C17739,1101.792789,1,1591.37,1591.37,0,447.953652,0.666667,0.666667,0,0.166667,2,10,3000,699.75547,228.555892,0,12
C17740,623.583624,1,1344.85,1099.72,245.13,0,0.666667,0.5,0.333333,0,0,21,2200,1374.213771,304.225119,0.083333,12
C17741,5.109352,0.181818,0,0,0,78.990599,0,0,0,0.083333,1,0,1000,77.984721,14.840576,0.1,12
C17742,2696.052766,1,0,0,0,3100.942646,0,0,0,0.75,15,0,3000,815.306343,1011.866344,0,12
C17743,1592.102979,1,45.65,45.65,0,1465.069357,0.083333,0.083333,0,0.083333,1,1,5000,529.542832,424.939464,0,12
C17744,14.453345,0.636364,38.65,38.65,0,0,0.083333,0.083333,0,0,0,1,1000,52.685663,162.687252,0,12
C17745,1062.024069,1,0,0,0,402.337729,0,0,0,0.2,3,0,1200,583.53323,267.478951,0,10
C17746,1033.485033,1,137.57,0,137.57,0,0.166667,0,0.166667,0,0,3,1000,423.925626,708.363328,0,12
C17747,803.052704,1,19.75,19.75,0,0,0.083333,0.083333,0,0,0,1,2000,402.155365,322.394919,0,12
C17748,1551.908555,1,416.64,105,311.64,0,1,0.083333,1,0,0,14,2500,539.653696,366.329349,0,12
C17749,936.370785,1,158.45,158.45,0,0,0.25,0.25,0,0,0,3,1700,160.698863,443.538283,0,12
C17750,1420.156349,1,0,0,0,445.913736,0,0,0,0.333333,5,0,1500,661.562552,772.85986,0,12
C17751,14.143579,0.875,175.98,0,175.98,0,0.875,0,0.75,0,0,7,1500,171.928796,111.573318,1,8
C17752,68.10541,0.25,0,0,0,462.554056,0,0,0,0.25,6,0,500,0,,0,8
C17753,3025.373271,1,202.72,0,202.72,988.076605,0.583333,0,0.583333,0.083333,1,9,4500,3989.645744,884.183626,0,12
C17754,2513.983606,1,0,0,0,6140.025312,0,0,0,0.25,4,0,6000,560.461934,741.924179,0,12
C17755,542.979227,1,1134.96,0,1134.96,2370.439178,1,0,1,0.583333,15,12,1000,2669.005392,422.556516,0.25,12
C17756,144.436235,0.181818,0,0,0,944.893512,0,0,0,0.083333,1,0,1000,542.036637,365.765347,0,12
C17757,2017.391656,1,12024.37,11224.1,800.27,0,1,1,0.5,0,0,133,8000,11516.39232,556.651236,0.333333,12
C17758,39.469095,0.636364,418.97,0,418.97,0,1,0,1,0,0,30,3000,655.157042,109.865935,0,12
C17759,2579.907754,1,125.51,0,125.51,1377.049309,0.25,0,0.166667,0.416667,10,3,3000,666.355831,774.460823,0,12
C17760,34.703482,1,247.02,0,247.02,0,1,0,1,0,0,18,2500,194.419235,162.909028,0.166667,12
C17761,29.466141,0.545455,149,149,0,0,0.083333,0.083333,0,0,0,1,1000,350.176472,215.215582,0,12
C17762,2764.810135,1,390.52,369.8,20.72,75.74986,0.333333,0.25,0.083333,0.083333,2,6,3000,743.242536,1093.199562,0,12
C17763,27.931382,0.5,169.4,0,169.4,0,0.4,0,0.2,0,0,5,1500,116.255235,145.094293,0,10
C17764,2063.9223,0.666667,0,0,0,3858.373703,0,0,0,0.166667,2,0,4000,5696.695114,584.843007,0,6
C17765,1615.724155,1,673.74,484.46,189.28,624.03835,1,0.333333,0.75,0.416667,12,18,2000,785.833719,873.816183,0,12
C17767,348.321822,1,0,0,0,178.138151,0,0,0,0.181818,2,0,500,142.741177,195.413588,0,11
C17768,992.724168,1,527.88,0,527.88,1677.055839,1,0,0.916667,0.166667,2,12,2000,2997.714455,373.079303,0,12
C17769,5.170635,0.545455,367.95,0,367.95,0,0.916667,0,0.916667,0,0,11,1000,400.457139,28.883262,0.125,12
C17770,1361.815512,1,1309.72,1106.81,202.91,814.086208,0.916667,0.75,0.916667,0.75,9,53,1700,1668.192483,585.993296,0,12
C17771,1186.276559,1,391.67,391.67,0,0,0.5,0.5,0,0,0,8,1200,488.194864,927.681751,0,12
C17772,2966.412112,1,1473.26,0,1473.26,979.388828,1,0,1,0.166667,2,20,3500,1464.911757,1562.426492,0,12
C17773,1910.793773,1,2754.09,40,2714.09,0,1,0.083333,1,0,0,122,5000,613.246821,688.900224,0,12
C17774,1175.065336,1,2707.46,2468.96,238.5,323.014918,0.75,0.666667,0.333333,0.166667,2,29,1700,2288.300302,708.708009,0.083333,12
C17776,378.320894,1,315.02,0,315.02,0,1,0,1,0,0,20,1500,206.090316,202.391607,0,12
C17777,1492.443188,1,1777.27,0,1777.27,0,0.916667,0,0.833333,0,0,19,5000,1969.412866,344.759419,0,12
C17778,434.393219,1,343.5,343.5,0,949.910781,0.166667,0.166667,0,0.166667,5,2,1700,504.635307,168.986753,0,12
C17779,11.673388,0.272727,76,76,0,0,0.083333,0.083333,0,0,0,1,4000,447.312571,84.678373,0,12
C17780,1.063114,0.090909,20.74,0,20.74,0,0.166667,0,0.166667,0,0,2,1500,168.489938,98.859855,0,12
C17781,12.169653,1,187.32,0,187.32,0,1,0,1,0,0,12,2000,182.885361,162.175616,1,12
C17782,738.067431,1,752.97,752.97,0,0,0.666667,0.666667,0,0,0,11,2500,1393.051729,282.663936,0,12
C17783,77.285458,1,495,0,495,0,1,0,0.916667,0,0,12,1500,416.913773,206.712535,0.181818,12
C17784,1434.836893,1,413.16,413.16,0,3005.365682,0.416667,0.416667,0,0.166667,6,10,3500,3716.5426,330.705914,0.083333,12
C17785,1247.905033,1,553.67,0,553.67,0,0.916667,0,0.916667,0,0,11,1200,1927.232575,1247.614497,0.083333,12
C17786,88.35088,1,697.91,477.91,220,0,1,1,0.416667,0,0,31,5000,646.026876,173.2831,0.25,12
C17787,252.174753,1,411.01,411.01,0,0,0.833333,0.833333,0,0,0,28,1000,459.467285,188.121403,0,12
